names,f1,precision,recall,area_ratio,image_confidence,avg obj conf,avg obj size,stdev obj conf,stdev obj size,avg pred shape,stdev pred shape,range pred shape,counts,swell,swell_frac,num_0.1,num_0.2,num_0.3,num_0.4,num_0.5,num_0.6,num_0.7,num_0.8,num_0.9,label
00336.png,0.105263158,0.055555556,1,0.051409497,0.846125973,0.50058932,0.001428042,0.281742972,0.004120407,1.046398746,0.028916214,0.11735971,36,0.452692304,221.8318925,8,2,5,8,3,0,3,1,6,A&B_C
00337.png,0.034482759,0.017699115,0.666666667,0.10169161,0.713167125,0.470337318,0.000899926,0.278880885,0.002834318,1.04548226,0.020372213,0.15798851,113,0.707324695,166.7786423,21,21,15,9,12,7,8,6,14,A&B_C
00338.png,,0,0,0.016025897,0.295709202,0.317854867,0.001232761,0.277923821,0.001142278,1.029601348,0.015323673,0.044529272,13,-15.87657949,-99.45468387,7,2,1,1,0,0,0,1,1,A&B_C
00339.png,0.285714286,0.166666667,1,0.149620839,0.758058432,0.637092493,0.024936807,0.279223739,0.054227248,1.021767183,0.015058226,0.048127466,6,3.122752439,54.50494561,0,1,1,0,0,0,3,0,1,A&B_C
00340.png,0.2,0.111111111,1,0.045333901,0.235501429,0.44068729,0.0050371,0.307091169,0.010689104,1.034397515,0.023715289,0.08484653,9,0.326638213,76.0331441,4,0,1,0,0,1,2,0,1,A&B_C
00341.png,,0,0,0.046311064,0.449103276,0.459893713,0.002013525,0.330889695,0.001659866,1.026795086,0.021374513,0.080095912,23,-2.580230479,-89.54369084,9,2,1,0,4,0,2,1,4,A&B_C
00342.png,0.117647059,0.066666667,0.5,0.061121379,0.898182568,0.797038385,0.004074759,0.22018185,0.005210422,1.018404856,0.008314558,0.026112727,15,-3.587472304,-81.92693593,0,1,0,1,0,2,3,1,7,A&B_C
00343.png,0.105263158,0.058823529,0.5,0.10587454,0.93138877,0.746167997,0.006227914,0.31438228,0.016946901,1.017272362,0.008504062,0.036407216,17,1.922085422,173.6911695,3,0,1,1,0,0,1,3,8,A&B_C
00344.png,,0,0,0.050479508,0.668160564,0.591269967,0.00194152,0.338927046,0.001697833,1.02320365,0.010722191,0.037620763,26,-2.015301283,-85.13434348,7,1,1,1,0,4,3,2,7,A&B_C
00345.png,0.25,0.142857143,1,0.029396552,0.8135425,0.534993216,0.004199507,0.335290019,0.006438169,1.017646009,0.012763106,0.038887846,7,0.187988363,97.41558564,1,1,2,0,0,0,0,1,2,A&B_C
00346.png,0.2,0.111111111,1,0.100402392,0.934977205,0.574638057,0.011155821,0.33145864,0.026173699,1.031744457,0.017864581,0.049988992,9,2.083092893,100.1284678,1,2,1,0,1,0,0,1,3,A&B_C
00347.png,0.090909091,0.047619048,1,0.07099533,0.911337456,0.495839011,0.00338073,0.314727759,0.010888572,1.034582369,0.018737307,0.081698177,21,1.113536168,236.2635781,5,4,1,2,1,3,0,0,5,A&B_C
00348.png,0.045454545,0.023255814,1,0.14655312,0.687275905,0.437594439,0.003408212,0.316567947,0.011101918,1.039864166,0.025649893,0.108847901,43,3.632087778,392.3401678,15,6,4,1,2,5,2,1,7,A&B_C
00349.png,0.039215686,0.02,1,0.177063349,0.217433356,0.438069906,0.003541267,0.30837616,0.019815667,1.046675379,0.029641911,0.124800534,50,-0.099685487,-1.146355197,17,5,8,2,3,1,5,2,7,A&B_C
00350.png,0.051282051,0.026315789,1,0.121855538,0.84755281,0.428114758,0.003206725,0.300143194,0.011462369,1.037267534,0.019871574,0.07928919,38,1.794877032,127.43662,11,11,0,2,2,3,3,2,4,A&B_C
00351.png,0.142857143,0.076923077,1,0.107503193,0.928572165,0.679871833,0.008269476,0.343340206,0.022175609,1.022715154,0.012169333,0.03589689,13,1.18213478,52.02668182,2,2,0,0,0,2,0,1,6,A&B_C
00352.png,0.117647059,0.066666667,0.5,0.052814766,0.87862053,0.54221955,0.003520984,0.336129679,0.009087347,1.030188214,0.021087108,0.089563242,15,-2.662135964,-72.21077278,2,4,1,0,1,2,0,0,5,A&B_C
00353.png,,0,0,0.056547326,0.759124047,0.606327483,0.003326313,0.345021001,0.003982906,1.02108491,0.010766539,0.03943617,17,-14.49188942,-96.80487695,3,3,0,1,0,1,3,1,5,A&B_C
00354.png,0.307692308,0.181818182,1,0.066779713,0.943049191,0.534306658,0.006070883,0.335586889,0.012083593,1.073419566,0.155661654,0.558366452,11,0.629257956,84.78335266,3,0,2,2,0,0,1,0,3,A&B_C
00355.png,0.666666667,0.5,1,0.097569617,0.988978882,0.575482339,0.048784808,0.424517423,0.047518308,1.012446865,0.003014382,0.006028765,2,2.781162451,181.6062946,1,0,0,0,0,0,0,0,1,A&B_C
00356.png,0.142857143,0.076923077,1,0.032969719,0.857335364,0.351897966,0.002536132,0.243304903,0.006783077,1.034102766,0.01524676,0.056735404,13,0.467274633,312.980122,4,2,4,0,2,0,0,0,1,A&B_C
00357.png,0.8,0.807017544,0.793103448,0.357242163,0.967082419,0.95863912,0.003133703,0.139633277,0.001645481,1.01760407,0.032127463,0.228278359,114,-2.035032074,-31.41805368,2,0,0,0,2,2,2,3,103,A&B_C
00358.png,0.91503268,0.965517241,0.869565217,0.506806595,0.981039948,0.974571025,0.003495218,0.12070865,0.001544706,1.013547715,0.023150649,0.207942609,145,4.702906063,236.5152441,1,1,1,1,0,0,1,2,138,A&B_C
00359.png,0.902597403,0.914473684,0.891025641,0.514710758,0.976270975,0.972419334,0.003386255,0.127790137,0.001614086,1.017737059,0.035436536,0.266256481,152,3.75017342,122.2263403,1,2,1,0,1,1,1,0,145,A&B_C
00360.png,0.745283019,0.632,0.908045977,0.347404306,0.981058651,0.962460009,0.002779234,0.146368892,0.001384781,1.019992837,0.037157594,0.282756322,125,1.717968114,73.00542813,2,1,0,1,2,1,1,0,117,A&B_C
00361.png,0.882882883,0.875,0.890909091,0.482352662,0.984541207,0.960963053,0.00430672,0.155262581,0.003623175,1.015390294,0.024711703,0.171092478,112,6.28283792,375.00683,2,0,3,0,0,0,2,1,104,A&B_C
00362.png,0.9,0.9,0.9,0.421047855,0.983703372,0.976538952,0.003508732,0.112874001,0.001459898,1.014223673,0.016084346,0.11617158,120,3.82931661,218.0998955,1,0,1,0,1,1,0,0,116,A&B_C
00363.png,0.88,0.88,0.88,0.504054703,0.967065459,0.958378689,0.003360365,0.164514589,0.001611518,1.018811933,0.030632673,0.216155941,150,4.886345632,271.7689105,3,2,1,1,0,0,2,2,139,A&B_C
00364.png,0.862190813,0.818791946,0.910447761,0.466807115,0.995977224,0.992670227,0.003132934,0.030299609,0.001353936,1.014950661,0.014665643,0.082431385,149,4.424709605,298.847798,0,0,0,0,0,0,1,4,144,A&B_C
00365.png,0.904411765,0.911111111,0.897810219,0.534992546,0.981248162,0.955380625,0.003962908,0.171291375,0.004694094,1.012942118,0.015999427,0.128573837,135,5.998708317,175.9318147,4,0,2,1,1,1,0,0,126,A&B_C
00366.png,0.892966361,0.895705521,0.890243902,0.467796182,0.980808115,0.967528042,0.002869915,0.119718928,0.001304622,1.016159756,0.021173299,0.213011951,163,3.895356921,244.0375579,1,0,2,0,1,3,2,5,149,A&B_C
00367.png,0.916030534,0.902255639,0.930232558,0.498147477,0.978940189,0.960412,0.00374547,0.163322178,0.004170586,1.013894825,0.017793538,0.116659913,133,5.453270695,191.9473063,3,1,1,1,0,0,2,0,125,A&B_C
00368.png,0.897689769,0.883116883,0.912751678,0.456785316,0.970966712,0.948141832,0.002966138,0.17799677,0.001543859,1.0148808,0.026116337,0.225392708,154,4.034753396,260.6468575,3,3,1,1,2,0,0,4,140,A&B_C
00369.png,0.814814815,0.802919708,0.827067669,0.372038151,0.972639732,0.959307992,0.002715607,0.125699292,0.001230441,1.014103269,0.022533738,0.179552426,137,2.87232471,219.1016437,1,1,0,1,1,3,2,7,121,A&B_C
04_03.jpg,0.84,0.807692308,0.875,0.327434182,0.972892778,0.940757129,0.006296811,0.157849929,0.006642262,1.014461064,0.00925956,0.051376421,52,-0.167313036,-4.470326619,0,1,1,1,0,0,4,1,44,A&B_A&B
06.jpg,0.833333333,0.849056604,0.818181818,0.275921743,0.944235986,0.952225654,0.005206071,0.133104047,0.003933703,1.016328614,0.015331432,0.113517344,53,-0.243041865,-8.632018427,0,0,1,1,0,1,3,1,46,A&B_A&B
08_01.jpg,0.621621622,0.851851852,0.489361702,0.248562608,0.936221263,0.837817987,0.009206023,0.267074918,0.009252806,1.021038344,0.017419202,0.076410373,27,-2.168197133,-40.45554476,1,2,0,1,1,1,2,0,19,A&B_A&B
10_01.jpg,0.769230769,0.789473684,0.75,0.210451373,0.974645064,0.959307112,0.011076388,0.143578288,0.004792622,1.015051818,0.013115143,0.060942596,19,-0.758736024,-23.43633556,0,0,1,0,0,0,0,1,17,A&B_A&B
10_115K.png,0.76119403,0.76119403,0.76119403,0.073427339,0.973016237,0.882838085,0.00109593,0.248310347,0.001057095,1.020561055,0.019669277,0.11170216,67,-0.06724535,-17.64546261,2,3,1,3,2,0,0,2,54,A&B_A&B
13.jpg,0.678663239,0.589285714,0.8,0.364640182,0.777893116,0.762037387,0.001627858,0.313092938,0.000450563,1.023541922,0.009546824,0.073860781,224,-0.232621244,-14.51784592,16,20,14,7,8,7,9,11,132,A&B_A&B
13_04.jpg,0.861111111,0.775,0.96875,0.297355037,0.931041323,0.928080275,0.007433876,0.215093547,0.00528251,1.013672309,0.007557338,0.044455421,40,-2.084599402,-40.40666326,1,2,0,0,1,0,0,0,36,A&B_A&B
15_01.jpg,0.811594203,0.717948718,0.933333333,0.333432568,0.941170581,0.887126625,0.008549553,0.255972702,0.00655614,1.013583022,0.010758485,0.062596668,39,-0.31007042,-7.61933861,2,1,2,0,0,1,0,1,32,A&B_A&B
18_04.jpg,0.783783784,0.707317073,0.878787879,0.362592355,0.924716832,0.912118323,0.008843716,0.209092327,0.004841976,1.012676815,0.007430715,0.03387282,41,0.430511927,11.86327167,0,2,1,1,0,1,2,0,34,A&B_A&B
20_04.jpg,0.824561404,0.734375,0.94,0.329494122,0.927209578,0.890677413,0.005148346,0.26437334,0.004220601,1.018298623,0.020324916,0.123849845,64,0.507910706,20.636515,5,1,1,1,0,1,1,0,54,A&B_A&B
24_01.jpg,0.779661017,0.766666667,0.793103448,0.460744227,0.909116268,0.865083719,0.00767907,0.266775681,0.006684478,1.017167725,0.013661503,0.064180637,60,0.491425096,10.87346592,3,3,1,1,3,0,0,2,47,A&B_A&B
24_02.jpg,0.731707317,0.692307692,0.775862069,0.425119083,0.920788916,0.84427725,0.006540294,0.27005149,0.006365592,1.020228969,0.016174208,0.077172706,65,-1.016169168,-18.33133378,5,1,2,1,2,2,3,5,44,A&B_A&B
24_03.jpg,0.789473684,0.731707317,0.857142857,0.425948675,0.942474565,0.882121231,0.005194496,0.254188349,0.005228388,1.019752664,0.016301654,0.121232731,82,-1.139636948,-21.62860356,5,2,3,0,2,0,3,2,65,A&B_A&B
26_03.jpg,0.859060403,0.790123457,0.941176471,0.385310543,0.940552116,0.912894694,0.00475692,0.228084273,0.003578726,1.015767667,0.008993996,0.053350843,81,0.278594775,9.596541659,5,1,0,1,0,2,1,2,69,A&B_A&B
28_02.jpg,0.62295082,0.59375,0.655172414,0.135409731,0.895840398,0.786278225,0.004231554,0.331023078,0.003164137,1.015956152,0.010058752,0.046223377,32,0.024907325,2.366449008,3,3,1,1,0,1,1,0,22,A&B_A&B
28_03.jpg,0.905660377,0.827586207,1,0.174487107,0.9632754,0.923893134,0.006016797,0.195030404,0.004850913,1.015057871,0.010102008,0.054379887,29,-0.121406137,-6.620835031,0,1,1,0,1,1,0,0,25,A&B_A&B
3 115K.png,0.676056338,0.774193548,0.6,0.035538877,0.990516926,0.966176889,0.001146415,0.128146957,0.001641362,1.023843492,0.017405656,0.083258603,31,-0.013552252,-6.190344631,0,0,1,0,0,1,0,0,29,A&B_A&B
34_01.jpg,0.888888889,0.888888889,0.888888889,0.301414855,0.938250548,0.922220908,0.004784363,0.209746179,0.003583936,1.019142696,0.015880526,0.083347565,63,0.177217823,7.31645107,2,1,1,2,0,0,1,1,55,A&B_A&B
34_02.jpg,0.700854701,0.745454545,0.661290323,0.254721512,0.880548879,0.836312636,0.0046313,0.266335613,0.003330608,1.021259292,0.021829819,0.129145113,55,0.094797834,4.853363963,2,2,3,1,5,0,2,2,38,A&B_A&B
35_01.jpg,0.821917808,0.833333333,0.810810811,0.21859646,0.981977253,0.963746715,0.006072124,0.114645251,0.003660742,1.021236763,0.013216881,0.049091733,36,-0.295715543,-13.09880064,0,0,0,0,2,0,1,0,33,A&B_A&B
40_02.jpg,0.746478873,0.757142857,0.736111111,0.306769285,0.926554371,0.857704459,0.004382418,0.246671846,0.005091039,1.021124437,0.012672719,0.065173775,70,-0.330519895,-10.38169601,3,2,2,2,2,1,3,6,49,A&B_A&B
47_03.jpg,0.573913043,0.733333333,0.471428571,0.214059495,0.892253941,0.783393188,0.004756878,0.304050399,0.004081707,1.017522333,0.01056342,0.057880202,45,-0.604469658,-24.3430885,3,3,2,2,2,3,0,4,26,A&B_A&B
5-1 200K defocus -1um.png,0.849315068,0.837837838,0.861111111,0.114945053,0.989128033,0.911599547,0.003106623,0.21195991,0.005843111,1.017685442,0.015164876,0.090256244,37,-0.020040164,-2.479013672,2,0,0,0,1,2,0,2,30,A&B_A&B
5-3 1um.png,0.129032258,1,0.068965517,0.002576506,0.999994221,0.999991119,0.001288253,5.78E-06,0.000691268,1.013893631,0.005259424,0.010518847,2,-0.027323613,-81.92626408,0,0,0,0,0,0,0,0,2,A&B_A&B
5-3 59K -1um.png,0.893401015,0.88,0.907216495,0.088481157,0.983103775,0.943457035,0.000884812,0.189526401,0.000639456,1.026432376,0.036259645,0.206650797,100,-0.250200484,-29.08840435,4,1,0,0,0,1,3,1,90,A&B_A&B
51_03.jpg,0.629213483,0.666666667,0.595744681,0.321530061,0.868509109,0.826158399,0.007655478,0.304793051,0.007256741,1.018760944,0.015170248,0.07342228,42,0.250879315,7.039179289,4,1,1,3,1,0,0,1,31,A&B_A&B
52_03.jpg,0.71641791,0.705882353,0.727272727,0.227624252,0.898768332,0.774007348,0.006694831,0.312190849,0.007720227,1.020655258,0.017388553,0.089871716,34,-0.117362574,-4.076565598,3,2,2,0,3,0,3,0,21,A&B_A&B
54_03.jpg,0.631578947,0.666666667,0.6,0.379667753,0.863248775,0.794108952,0.004687256,0.303731484,0.005016491,1.022217413,0.018671949,0.11604276,81,-0.66701442,-15.69056615,6,5,3,3,3,3,2,6,50,A&B_A&B
5_200K -1um.png,0.875,0.777777778,1,0.113596273,0.997701908,0.985199865,0.006310904,0.040345972,0.006068841,1.009826548,0.005016987,0.017409334,18,-0.104419069,-12.01897607,0,0,0,0,0,0,0,1,17,A&B_A&B
6 200K -1um.png,0.772727273,0.68,0.894736842,0.047987721,0.936277019,0.871235856,0.000959754,0.262753536,0.001531889,1.01938113,0.017591474,0.124207757,50,-0.007286433,-4.510196592,3,1,1,2,1,0,1,2,39,A&B_A&B
62_03.jpg,0.814814815,0.823129252,0.806666667,0.122340398,0.863263719,0.863846316,0.000832248,0.260606333,0.000294937,1.033093906,0.012107964,0.12052412,147,-0.189843759,-12.51613652,8,5,4,4,3,2,6,5,110,A&B_A&B
64_02.jpg,0.761904762,0.677248677,0.870748299,0.260684166,0.857843709,0.841595109,0.001379281,0.279976385,0.000408601,1.024626963,0.009078475,0.049882235,189,-0.373794023,-9.423817532,10,13,2,10,4,0,3,10,137,A&B_A&B
6_-1um 200K.png,0.814814815,0.846153846,0.785714286,0.09148753,0.997156384,0.975960828,0.007037502,0.083269077,0.006153594,1.017672476,0.037118031,0.142706724,13,0.043683368,7.884359951,0,0,0,0,0,1,0,0,12,A&B_A&B
71_01.jpg,0.440816327,0.442622951,0.43902439,0.156986042,0.744790337,0.539504845,0.000643385,0.334734741,0.000647426,1.048272079,0.022914573,0.128839622,244,0.754775327,66.1735741,55,32,28,16,12,13,9,14,65,A&B_A&B
74dpa-voids4 Overfocus.png,0.104347826,0.0625,0.315789474,0.033327367,0.486808284,0.482319596,0.00034716,0.300975455,0.000105101,1.025485543,0.011125282,0.061277537,96,-0.100736442,-32.61336931,24,7,14,13,10,3,3,5,17,A&B_A&B
74dpa-voids4 Under focus.png,0.533916849,0.677777778,0.440433213,0.01967974,0.630490599,0.594494028,0.000109332,0.323202985,6.33E-05,1.04407542,0.019870572,0.104062026,180,-0.469991114,-87.51925949,27,21,15,12,19,7,11,13,55,A&B_A&B
75_01.jpg,0.642262895,0.679577465,0.608832808,0.070471778,0.681807286,0.639112545,0.00024814,0.316462508,9.58E-05,1.063531942,0.025548768,0.172854794,284,-0.188208317,-33.54647036,32,36,22,17,19,12,18,31,97,A&B_A&B
800H-H07_0018.png,0.904522613,0.918367347,0.891089109,0.088595713,0.971571812,0.934237932,0.000452019,0.200123885,0.000382407,1.016482311,0.02743077,0.30079228,196,0.07801088,10.18479274,6,5,1,0,2,4,1,3,174,A&B_A&B
9 39K.png,0.693877551,0.739130435,0.653846154,0.021779446,0.863828613,0.838603856,0.000473466,0.289595713,0.000248826,1.021516163,0.013701571,0.064979783,46,0.015219482,11.87646945,3,3,1,2,1,0,1,1,34,A&B_A&B
9_93K.png,0.747826087,0.728813559,0.767857143,0.055338986,0.948889312,0.865179116,0.000937949,0.262878896,0.00074986,1.018412936,0.016509234,0.079208951,59,-0.097373822,-27.89779746,3,2,1,3,1,1,1,2,45,A&B_A&B
CTEM 150kx c1 a0b0 _0043.png,0.767676768,0.904761905,0.666666667,0.067434748,0.969716952,0.928803603,0.001605589,0.221070208,0.001051664,1.015498862,0.039378488,0.191458952,42,-0.169645751,-25.13390397,3,0,0,0,0,0,1,1,37,A&B_A&B
CTEM 150kx c1 a0b0 _0045.png,0.91588785,0.924528302,0.907407407,0.092514003,0.983700842,0.96693744,0.001745547,0.147451607,0.001242625,1.018716363,0.052078942,0.277648133,53,-0.036959748,-4.78022965,1,0,1,0,0,0,0,1,50,A&B_A&B
CTEM 150kx c1 a0b0 _0054.png,0.788990826,0.826923077,0.754385965,0.050249541,0.942471885,0.89457534,0.000966337,0.253774872,0.00082542,1.010075661,0.010944039,0.076797789,52,-0.012775262,-3.863999129,3,1,2,1,0,0,0,1,44,A&B_A&B
HT9 33dpa 360C_0018.png,0.613496933,0.892857143,0.46728972,0.115617322,0.968608268,0.882448288,0.002064595,0.263037168,0.002371531,1.013606341,0.021945014,0.145124369,56,-0.225107477,-28.3704676,1,4,3,0,0,0,1,1,46,A&B_A&B
HT9 33dpa 360C_0023.png,0.563636364,0.837837838,0.424657534,0.058963221,0.974565669,0.872274372,0.001593601,0.20007082,0.00190563,1.029292302,0.069694947,0.315752033,37,-0.090422929,-26.0704589,0,1,0,2,2,2,4,1,25,A&B_A&B
HT9 33dpa 360C_0030.png,0.790322581,0.7,0.907407407,0.063138214,0.99241373,0.972064032,0.000901974,0.144520103,0.001543109,1.015410599,0.016567771,0.107859957,70,-0.036229546,-12.53131478,2,0,0,0,0,0,1,0,67,A&B_A&B
HT9 33dpa 360C_0042.png,0.621359223,0.62745098,0.615384615,0.028239,0.898420369,0.836781032,0.000553706,0.260867633,0.000822366,1.010755487,0.006024639,0.025142731,51,0.015868422,28.00186523,3,1,2,1,3,1,4,2,34,A&B_A&B
HT9 33dpa 360C_0045.png,0.877922078,0.816425121,0.949438202,0.073724554,0.995244642,0.982589699,0.000356157,0.087595245,0.000252264,1.013922256,0.029783821,0.317136777,207,-0.036127004,-3.344964341,1,0,0,2,0,1,0,5,198,A&B_A&B
"T-X=0.2, -503.9nm.png",0.553191489,0.590909091,0.52,0.046572572,0.977158361,0.850569599,0.002116935,0.292736391,0.004153293,1.018555833,0.019977591,0.084163725,22,-0.174226485,-11.82624954,1,2,1,0,0,0,1,0,17,A&B_A&B
02_01.jpg,0.790322581,0.924528302,0.690140845,0.340654416,0.945667234,0.914168255,0.006427442,0.20592217,0.004047293,1.013133134,0.006746237,0.028691697,53,-2.087765926,-39.69641476,2,0,2,0,0,2,2,2,43,A&B_A&B
08.jpg,0.816901408,0.878787879,0.763157895,0.175530082,0.946112054,0.899130748,0.005319093,0.250466394,0.004393898,1.015914592,0.008253802,0.042303953,33,-0.140615754,-8.273076387,2,1,0,0,1,1,0,0,28,A&B_A&B
09_03.jpg,0.875,0.913043478,0.84,0.197697085,0.897687905,0.884827418,0.008595525,0.238676272,0.006575603,1.01064342,0.00358821,0.016605184,23,0.508626087,30.31433418,1,0,1,2,0,0,0,1,18,A&B_A&B
10 200K -1um.png,0.666666667,0.846153846,0.55,0.028081514,0.929627404,0.897400374,0.000540029,0.240323946,0.00026074,1.016969401,0.026656516,0.17696406,52,-0.044909707,-52.6604472,2,2,0,2,1,0,1,0,44,A&B_A&B
11_02.jpg,0.6,0.525,0.7,0.356913759,0.892791776,0.797080127,0.008922844,0.320922871,0.007397797,1.019126127,0.016868425,0.064266278,40,1.042867272,30.09946048,5,1,1,2,1,0,1,3,26,A&B_A&B
12_02.jpg,0.46,0.479166667,0.442307692,0.280125633,0.921555731,0.771210614,0.005835951,0.314548729,0.00776951,1.023256206,0.017403293,0.088317113,48,-0.131489642,-3.753030653,5,2,3,3,1,1,1,3,29,A&B_A&B
13.jpg,0.693548387,0.623188406,0.781818182,0.379308811,0.801686955,0.790309548,0.00183241,0.30753975,0.000604373,1.020644376,0.008675982,0.081771401,207,0.000898929,0.056101966,19,14,5,7,7,10,3,9,133,A&B_A&B
15.jpg,0.981132075,0.962962963,1,0.042697608,0.993848569,0.970809163,0.001581393,0.137828394,0.000879785,1.020061367,0.009601494,0.040603098,27,-0.074947489,-10.0482103,0,1,0,0,0,0,0,0,26,A&B_A&B
16_02.jpg,0.724409449,0.597402597,0.92,0.341598875,0.9460271,0.893734031,0.004436349,0.242731075,0.003672457,1.020092585,0.014453035,0.081618996,77,0.173599592,6.400113257,2,5,1,1,2,0,0,3,63,A&B_A&B
16_04.jpg,0.75,0.7,0.807692308,0.236026199,0.940184178,0.893036241,0.00786754,0.208737387,0.00729078,1.01464743,0.010896506,0.060322385,30,-0.282515535,-9.261198902,1,0,1,0,2,1,1,1,23,A&B_A&B
22_02.jpg,0.811594203,0.861538462,0.767123288,0.417971665,0.950315679,0.889995623,0.006430333,0.236451281,0.00561383,1.01871939,0.016156251,0.098810969,65,-1.044699803,-18.93544347,1,3,2,2,1,1,0,2,53,A&B_A&B
26_01.jpg,0.763888889,0.654761905,0.916666667,0.430396154,0.920886266,0.891913361,0.005123764,0.249301232,0.004132186,1.014543745,0.008388833,0.04505337,84,0.953823948,32.35960581,5,0,3,2,1,1,2,2,68,A&B_A&B
29_02.jpg,0.548387097,0.459459459,0.68,0.15381434,0.91909812,0.801715023,0.004157144,0.289275303,0.0036642,1.018233992,0.01160007,0.049853295,37,0.078647946,6.644680621,2,2,1,3,2,0,3,1,23,A&B_A&B
29_03.jpg,0.906666667,0.829268293,1,0.228154365,0.96140268,0.934822152,0.005564741,0.203235285,0.004489524,1.016132002,0.011898465,0.068495128,41,0.240159283,12.71341408,2,0,0,1,0,1,0,0,37,A&B_A&B
3-1 31K x-297.95 y64.08.png,0.896969697,0.850574713,0.948717949,0.057614355,0.966384494,0.94896259,0.000331117,0.166521699,0.00020488,1.023998208,0.015950704,0.152738985,174,-0.069465294,-14.01435591,3,2,1,2,0,5,1,3,157,A&B_A&B
3-1 defocus -1um_2.png,0.641509434,0.80952381,0.53125,0.035517201,0.966483347,0.894840459,0.001691295,0.231361524,0.002253664,1.026210757,0.024286821,0.114042027,21,-0.039324029,-17.81536278,1,0,1,0,1,0,1,0,17,A&B_A&B
30_02.jpg,0.816901408,0.852941176,0.783783784,0.175395318,0.905309718,0.879873073,0.005158686,0.255922294,0.00290278,1.013468091,0.007018205,0.030895076,34,0.050936615,3.726442702,2,1,1,0,2,0,0,1,27,A&B_A&B
30_04.jpg,0.888888889,0.820512821,0.96969697,0.210560538,0.900526278,0.860721059,0.005398988,0.296008806,0.003300513,1.016417421,0.012659185,0.068812822,39,-0.005933371,-0.332250408,4,1,0,1,0,0,1,1,31,A&B_A&B
33_02.jpg,0.67768595,0.672131148,0.683333333,0.28720947,0.92091218,0.85215562,0.004708352,0.273716319,0.004034562,1.022469109,0.021854945,0.109222487,61,0.066578359,2.731531404,4,3,2,0,0,4,1,1,46,A&B_A&B
36_02.jpg,0.816901408,0.852941176,0.783783784,0.203018645,0.952405205,0.938809802,0.005971137,0.197583694,0.004454633,1.020209058,0.00943886,0.034831546,34,-0.047669431,-2.456220659,1,1,0,0,0,1,0,0,31,A&B_A&B
38_01.jpg,0.773109244,0.696969697,0.867924528,0.32234232,0.936937672,0.893863288,0.004883975,0.238938879,0.004241195,1.017322771,0.015302643,0.120028875,66,-0.14631251,-4.964778618,2,3,1,2,1,0,1,1,55,A&B_A&B
4 59K.png,0.533333333,0.842105263,0.390243902,0.011765698,0.964389068,0.861910883,0.000619247,0.250639312,0.000548356,1.021073806,0.014473947,0.047608438,19,-0.061904157,-46.02602651,1,0,1,1,0,0,2,0,14,A&B_A&B
4-2 defocus -2um.png,0.666666667,0.769230769,0.588235294,0.042558529,0.982640088,0.799663589,0.003273733,0.34346329,0.003320479,1.037140187,0.078111108,0.301609675,13,-0.081623329,-24.45326327,2,1,0,0,0,0,0,1,9,A&B_A&B
4-3 defocus -3um.png,0.818181818,0.818181818,0.818181818,0.045283147,0.979419206,0.887290605,0.00411665,0.259699285,0.003592497,1.020978108,0.031352628,0.113496517,11,-0.059367085,-17.31400358,1,0,0,0,0,1,0,0,9,A&B_A&B
41_04.jpg,0.659340659,0.666666667,0.652173913,0.28478338,0.916400457,0.842472559,0.00632852,0.309208215,0.01055363,1.01942995,0.009271103,0.039046292,45,1.259373751,41.95287482,7,0,0,0,0,1,1,1,35,A&B_A&B
41dpa voids9 +512-1.png,0.065217391,0.24,0.037735849,0.002382625,0.442315829,0.421527282,9.53E-05,0.309906213,5.69E-05,1.056908545,0.019757514,0.076953586,25,-0.087206521,-97.89147175,8,4,5,0,0,1,1,4,2,A&B_A&B
44_04.jpg,0.831460674,0.880952381,0.787234043,0.245487189,0.936770051,0.920062856,0.005844933,0.219790945,0.005089254,1.015059706,0.007493121,0.033389442,42,-0.376529321,-13.47364635,2,0,0,2,0,1,0,0,37,A&B_A&B
46_03.jpg,0.781609195,0.790697674,0.772727273,0.243954679,0.912148262,0.896311197,0.005673365,0.22186018,0.00394331,1.016282316,0.011045479,0.073283527,43,-0.081715558,-3.492670801,1,1,2,0,1,1,1,1,35,A&B_A&B
48_03.jpg,0.862385321,0.839285714,0.886792453,0.244357507,0.94791102,0.908839472,0.004363527,0.248053938,0.004369314,1.019057867,0.018318559,0.121278402,56,-0.086300122,-3.805818583,4,1,0,1,0,0,0,2,48,A&B_A&B
5-1 93K -1um.png,0.814814815,0.75862069,0.88,0.090582736,0.943180869,0.870212547,0.001561771,0.256286437,0.001586962,1.036412418,0.062714926,0.371902068,58,0.035760349,6.08223206,3,1,2,2,0,3,1,2,44,A&B_A&B
5-2 39K -1um.png,0.76056338,0.75,0.771428571,0.062169224,0.961245234,0.891643549,0.000863461,0.239438715,0.001214332,1.022478527,0.028110792,0.221896521,72,0.29299469,56.93290249,3,2,0,4,1,0,2,1,59,A&B_A&B
5-3 39K -1um.png,0.722772277,0.858823529,0.623931624,0.054501985,0.909590726,0.894620194,0.0006412,0.234070607,0.000368903,1.020213157,0.019587271,0.143289889,85,0.034120965,8.243950887,5,1,1,1,1,0,3,7,66,A&B_A&B
52_04.jpg,0.685714286,0.6,0.8,0.310470979,0.931033692,0.880938907,0.007761774,0.214376025,0.008636937,1.021675294,0.021423949,0.119576725,40,-0.835006261,-17.44992877,0,0,2,3,2,1,2,0,30,A&B_A&B
